,text,favourite_count,retweet_count,created_at
32,"If you want to help, please retweet this post, follow the link and add your favorite #nft to your favorites  https://t.co/BpLxASa74V",0,1,2022-04-22 06:57:05+00:00
33,"Mcptoken coming  

#token #mcptoken #mcp #binance #exchange #tronpro #pinkasthetic #trending #explorepage  https://t.co/YfDJEEv6uS",1,0,2022-04-22 06:53:48+00:00
34,"magical painted internet money #150
https://t.co/E6Y3vvoyVy
 painted coin each with a different serial number  https://t.co/VHaFYRBLQ0",0,1,2022-04-22 06:53:22+00:00
35,"Coming soon  
#ajiotoken #token #earn #money #coin #binance #tronpro #cryptocurrency #crypto #news https://t.co/TVhN6X9d7a",1,0,2022-04-22 06:47:18+00:00
36,"This is just the beginning... Coming to make a splash in the market... #adsexchange
@ads_coin #adscoin #adscoins  https://t.co/wwUXEI40Vs",2,1,2022-04-22 06:29:09+00:00
37,"Cult DAO Breaks Down Recent Increase in CULT Treasury Volume [PRESS RELEASE   London, UK, 12th April 2022]
Cult DAO  https://t.co/cjG0esSnEP",0,0,2022-04-22 06:26:14+00:00
38, Green oasis  for #Bitcoin mining: Norway has almost 1% of global #BTC hash rate Norway s Bitcoin mining credential  https://t.co/SI4xJo2VwC,1,1,2022-04-22 06:26:14+00:00
39,"Celsius holds more #Bitcoin than any other company 
MicroStrategy lost its reign as the company with the largest bi  https://t.co/Ay9IPORiYL",1,1,2022-04-22 06:26:14+00:00
40,Webtoon platform Kakao Piccoma buys 50% of Japan s Sakura Exchange It follows a history of #crypto projects from Ka  https://t.co/B8uk4Vzf2B,1,1,2022-04-22 06:26:13+00:00
41,"#BollingerAlert !

 - $OCEAN (0.00001405) is over Upper B. Band in 30M|1H|2H|4H|1D

#crypto #coin $BTC",0,0,2022-04-22 06:25:42+00:00
42,"Earth Day Balloon #31
NFT Collection ""Universe of Balloons"" by: IMPashaev

Money for this NFT art will be donated t  https://t.co/LTqZrFYqSC",12,1,2022-04-22 06:24:14+00:00
43,"$DD Get rich in the parallel world !!!  

#token #tokens #tokensale #tokenomics #tokenlaunch #tokenclub  https://t.co/mJLrsZMVZd",0,0,2022-04-22 06:23:19+00:00
44,Today on kucoin #coin #binance #kucoin #analysis #doge #btc https://t.co/SKMcnwDOfZ,1,0,2022-04-22 06:19:28+00:00
45,Today on binance #coin #binance #kucoin #analysis #doge #btc https://t.co/BAn8AP0lkn,0,0,2022-04-22 06:19:21+00:00
46,"Pharaoh Ballon #30
NFT Collection ""Universe of Balloons"" by: IMPashaev

Meet Pharaoh Balloon

#nft #art  https://t.co/ZxvGy59C88",9,0,2022-04-22 06:18:57+00:00
47,"Premium domain name
  https://t.co/dkQtiCU20N For Sale!

#domain  #domainnames #domainforsale #crypto  #btc #nft  https://t.co/vKfCwFFjyR",2,2,2022-04-22 06:15:14+00:00
48,"#Classic #car and #motorcycle meeting returns to #Co n during #May fair

Organised by the Association of Classic Mo  https://t.co/ixJjMCs3kB",1,0,2022-04-22 06:14:19+00:00
49,"#COIN #crypto #venture 
What Coinbase invests in : #CeFi #DeFi #NFT #Web3 https://t.co/49zu8a0wPR",4,0,2022-04-22 06:13:44+00:00
50,"#BollingerAlert !

 - $MATIC (0.00003542) is over Upper B. Band in 30M|1H|2H|4H

#crypto #coin $BTC",0,0,2022-04-22 06:10:41+00:00
51,"Gabbar Fact:

Filecoin is a fintech company specialized in data storage on the blockchain. The biggest initial coin  https://t.co/3mIfiJuXrl",18,13,2022-04-22 06:10:02+00:00
52,"@EtherbitHQ Not your #Keys not your #Coin 
Hodling PF  ",5,0,2022-04-22 06:07:36+00:00
53," If you are looking for information on digital currencies, coin scan is what you need.
 
  WEBSITE:  https://t.co/lBdWn1GMhQ",5,4,2022-04-22 06:06:23+00:00
54," 

You need #coinscan to be informed of digital currency market prices moment by moment, so join it ri  https://t.co/LvmX9z1WFq",1,0,2022-04-22 06:03:20+00:00
55," 
With #CoinScan you can watch the profitability of your transactions. 
 
#SCAN #CoinScan #SCAN  https://t.co/YLlbv9D9ha",4,4,2022-04-22 06:00:40+00:00
56,"Earth Day  

 Project Name: #LapsCoin
 Contract Adress: 0xE6AD996862596c6a6d7f33E1788c34a5CA57b233  https://t.co/xTvBOj8R0f",11,10,2022-04-22 06:00:01+00:00
57,""" Dragon Coin "" Avalible on @opensea
 - Please Like &amp; Share   https://t.co/lqx7cJgsyt
.
.
.
.
.
.
#NFT #coin #NFTs  https://t.co/W7OvfEaYM8",3,0,2022-04-22 05:59:24+00:00
58,"#SuddenChange : Coin|From-&gt;To|Last Hour|Today|Yesterday

#Pump : $LSK|0.00006883-&gt;0.00007522|9.32%|37.59%|2.69%

#crypto #coin $BTC",0,0,2022-04-22 05:56:39+00:00
59,"$DD SIMPLE !!!  

#token #tokens #tokensale #cryptocurrency #cryptocurrencies #cryptonews #cryptoworld  https://t.co/g5TO8KisKV",0,0,2022-04-22 05:53:00+00:00
60,"#BollingerAlert !

 - $POLY (0.00001102) is over Upper B. Band in 30M|1H|2H|4H

#crypto #coin $BTC",0,0,2022-04-22 05:40:39+00:00
61,"We introduce new Flixers this week  
A warm welcome and lots of good wishes on becoming Chainflix Flixer  
  So  https://t.co/jR0BS3tJm2",0,0,2022-04-22 05:35:49+00:00
62,"#BollingerAlert !

 - $CVC (795 sats) is over Upper B. Band in 30M|1H|2H|4H

#crypto #coin $BTC",0,0,2022-04-22 05:35:39+00:00
63,"You want #safe #projects that are completely #Doxxed, you want a #Community that stands by its Word and doesn't mak  https://t.co/OR4PrUQncn",18,17,2022-04-22 05:22:49+00:00
64,"#BollingerAlert !

 - $ONG (0.00001946) is over Upper B. Band in 30M|1H|2H|4H|1D

#crypto #coin $BTC",0,0,2022-04-22 05:16:04+00:00
65,#COIN Coinsilium Group Limited: Coinsilium signs SAFT to acquire Yellow Network Native Tokens https://t.co/u4hv44O7BC #voxmarkets undefined,1,0,2022-04-22 05:15:32+00:00
66,"now have launched another date,April25th so people still stay.they said April7and nothing happened.personally if Ap  https://t.co/lf9lGl8DNp",0,0,2022-04-22 05:14:13+00:00
67,What s everyone bullish on in 2022? #coin #crypto #nft #currency,1,0,2022-04-22 05:07:41+00:00
68,Yieldly... At what point do you declare a #coin / #Token dead?,0,0,2022-04-22 05:01:33+00:00
69,"Crazy Japanese! 

https://t.co/3af6taZzrK

#forklift
#trick
#coin
#Water_Bottle
#Mogura_ProjectRoom",0,0,2022-04-22 04:54:18+00:00
70,"PM participates in the celebrations of 400th Parkash Purab of Sri #GuruTeghBahadurJi at Red Fort

Prime Minister  https://t.co/9A2EHJxv6A",0,0,2022-04-22 04:50:37+00:00
71,"#BollingerAlert !

 - $ARK (0.00002824) is over Upper B. Band in |1H|2H|4H|1D

#crypto #coin $BTC",0,0,2022-04-22 04:45:43+00:00
72,"#SuddenChange : Coin|From-&gt;To|Last Hour|Today|Yesterday

#Pump : $STRAX|0.00002886-&gt;0.00003152|9.22%|16.52%|1.96%

#crypto #coin $BTC",0,0,2022-04-22 04:45:41+00:00
73,"LOVE   

#0xMonero
Go to https://t.co/RiguPiXvlU  
and create an account, then buy some $SXCC and vote to list  https://t.co/VCGld7SBcX",1,0,2022-04-22 04:42:20+00:00
74,"How many currencies do you think should be made to look attractive to buy? 
#BTC #bitcoin #cryptocurrency #Cryptos  https://t.co/2cS8tLiJ53",2,0,2022-04-22 04:39:35+00:00
75,Here is my invitation link for BEE Network. Use the invitation code: emdan75. Download at https://t.co/XjXTpotMZf.  https://t.co/R2Ew0COM3M,0,0,2022-04-22 04:36:32+00:00
76,"$COIN one of the most mentioned on wallstreetbets over the last 24 hoursVia https://t.co/evZNYSh359#coin  https://t.co/BxN9SNQNqr",0,0,2022-04-22 04:28:32+00:00
77,Brand new #Coin crypto added: protocon currently trading @ $0.105209 https://t.co/1zQpb1or3B,0,0,2022-04-22 04:17:20+00:00
78,Brand new #Coin crypto added: the-laboratory currently trading @ https://t.co/phz3msunuV,0,0,2022-04-22 04:15:36+00:00
79,Brand new #Coin crypto added: mercury-tools currently trading @ $0.00000203 https://t.co/rYwyGGgiig,0,0,2022-04-22 04:13:11+00:00
80,Brand new #Coin crypto added: virtual-tourist currently trading @ $0.120998 https://t.co/Zek0BYwE3l,0,0,2022-04-22 04:11:41+00:00
81,"PM participates in the celebrations of 400th Parkash Purab of Sri #GuruTeghBahadurJi at Red Fort

Prime Minister  https://t.co/ZP5vrgQgCm",1,3,2022-04-22 04:09:37+00:00
82,"@AsgrimNFT @FreemeMark  BRILLIANT FUTURE 

Bsc &amp; Eth:
0x4f260B7F90D4F2924112Dc8f011d1E9af72839aD

@ara192021  https://t.co/tpg4hetwCd",0,0,2022-04-22 04:09:27+00:00
83,"#BollingerAlert !

 - $CTXC (665 sats) is over Upper B. Band in 30M|1H|2H|4H

#crypto #coin $BTC",2,0,2022-04-22 04:01:23+00:00
84,@dentcoin shit #coin #Dent!!! The purpose of this bastard team has been clear for 3 days. They knew that btc would  https://t.co/NsxM1scY56,0,0,2022-04-22 03:55:27+00:00
85,"@MattWallace888 Should Elon GOAT Token incorporate #doge into their monument to #Elonmusk ??? 

Info:  https://t.co/Y5lZE5YQmY",36,29,2022-04-22 03:52:30+00:00
86,"Follow us and like our Tweets   - We Follow back ASAP   
            #bigBags #coin",0,0,2022-04-22 03:46:02+00:00
87,Glimpses of  400 Commemorative #Coin and Postage Stamp of #SriGuruTeghBahadurJi.  https://t.co/qaGNW5AYyf,3,0,2022-04-22 03:45:01+00:00
88,"@davidgokhshtein Should Elon GOAT Token incorporate #doge into their monument to #Elonmusk ??? 

Info:  https://t.co/ComVQF9bq3",36,29,2022-04-22 03:39:07+00:00
89,"FTX LEVERAGED TOKENS
ERC20 assets that can give you leveraged exposure to cryptocurrency markets.  https://t.co/F88WbcmGjl",1,0,2022-04-22 03:12:47+00:00
90,"BTCUSDT
|| Price : 40501.22 $
|| Graph : 1h
|| Score : 89
Time : 2022-04-22 05:00 || #bitcoin #btc $btc #crypto  https://t.co/yfV4LHVz0b",0,0,2022-04-22 03:01:21+00:00
91,"@AkowNFT @TheForgeArena @Jibey_eth @nftsgen what a box!

This is coming out very soon!!!
""Crypto Golf Impact"" on Ap  https://t.co/zVAudS3ye1",0,0,2022-04-22 02:57:32+00:00
92,"#SuddenChange : Coin|From-&gt;To|Last Hour|Today|Yesterday

#Pump : $LSK|0.00006711-&gt;0.0000734|9.37%|34.26%|2.69%

#crypto #coin $BTC",0,0,2022-04-22 02:51:42+00:00
93," The world's highest APY : 1,284,609.98%  
 Automatic Dividends USDT To Wallet, No Lock-in!

#cryptocurrency  https://t.co/IEhMPZSICG",2,0,2022-04-22 02:49:48+00:00
94,"@tammyforla @TalesFTWild Those are cute 

This is coming out very soon!!!
""Crypto Golf Impact"" on Appstore or Plays  https://t.co/sHfCorCPsv",0,0,2022-04-22 02:46:50+00:00
95,"@shogunate_nft This looks cool

This is coming out very soon!!!
""Crypto Golf Impact"" on Appstore or Playstore
Pre-r  https://t.co/40W6cIkaK7",0,0,2022-04-22 02:46:01+00:00
96,"Positive Feedback just received:
Buyer: gdeemer(2120)
Super quick ship from Canada. Items received in pristine cond  https://t.co/JZsvgoKg2f",0,0,2022-04-22 02:45:27+00:00
97,"@NFT_messiah @shogunate_nft This is coming out very soon!!!
""Crypto Golf Impact"" on Appstore or Playstore
Pre-regis  https://t.co/uKDI74B9Yf",0,0,2022-04-22 02:44:26+00:00
98,"@monkeyworldz Thanks man

This is coming out very soon!!!
""Crypto Golf Impact"" on Appstore or Playstore
Pre-registr  https://t.co/EJu3u13NOK",0,0,2022-04-22 02:43:48+00:00
99,"@MetaxLauncher @blasterwallet That's awesome

This is coming out very soon!!!
""Crypto Golf Impact"" on Appstore or P  https://t.co/JCQeHWwPNX",0,0,2022-04-22 02:34:06+00:00
100,"We're so excited to be working with @CertiKCommunity on our security Audit! 

ASSAPLAY is Audit by @CertiKTech   https://t.co/aGsDFlH8yx",0,0,2022-04-22 02:33:54+00:00
101,"#BollingerAlert !

 - $POWR (0.00001302) is over Upper B. Band in 30M|1H|2H|4H

#crypto #coin $BTC",0,0,2022-04-22 02:20:39+00:00
102,"Can you feel that?

It's Friday!! 
#Metaverse #MetaverseNFT #NFT #ASSA #ASSAPLAY #Ethereum #BTC #Web3  https://t.co/WBB1iTr28m",2,0,2022-04-22 02:19:32+00:00
103,Brand new #Coin crypto added: sincere-cate currently trading @ $0.000000604272 https://t.co/hWxKixha72,0,0,2022-04-22 02:15:18+00:00
104,"@SpocNFT @AntisocialggNFT Man those are awesome

This is coming out very soon!!!
""Crypto Golf Impact"" on Appstore o  https://t.co/CaaUu3tXdv",0,0,2022-04-22 02:14:04+00:00
105,Brand new #Coin crypto added: crownsterling currently trading @ $0.054050 https://t.co/lCGIRTeLuU,0,0,2022-04-22 02:13:21+00:00
106,"@unknownkween12 di ok yan ganyan.

check niyo na lang to 

This is coming out very soon!!!
""Crypto Golf Impact"" on  https://t.co/EYpa8t3WOO",0,0,2022-04-22 02:12:08+00:00
107,Brand new #Coin crypto added: vincenzo-network currently trading @ https://t.co/hLJSFHRuxq,0,0,2022-04-22 02:11:31+00:00
108,"@PsychoInkNFT That is cool avatar

This is coming out very soon!!!
""Crypto Golf Impact"" on Appstore or Playstore
Pr  https://t.co/EClkwUfYua",0,0,2022-04-22 02:11:12+00:00
109,"@todorokieth @weedwarsnft That is high

This is coming out very soon!!!
""Crypto Golf Impact"" on Appstore or Playsto  https://t.co/wcmH56y2o5",0,0,2022-04-22 02:04:28+00:00
110,"@Bakercrypt0 @ApeStarzNFT That ape looks nice

This is coming out very soon!!!
""Crypto Golf Impact"" on Appstore or  https://t.co/bSZwgDEpga",0,0,2022-04-22 01:57:33+00:00
111,"@GAMERS_NFTS_ This is coming out very soon!!!
""Crypto Golf Impact"" on Appstore or Playstore
Pre-registration with f  https://t.co/Gbg4zQCROH",0,0,2022-04-22 01:52:44+00:00
112,Club-X and Catch XRUN coin !! The driving force behind our project is to have fun and actively participate in Club-  https://t.co/pR3h4v6fCC,5,2,2022-04-22 01:46:57+00:00
113,"@MrNFTexpert @Paradoxmeta_io This is coming out very soon!!!
""Crypto Golf Impact"" on Appstore or Playstore
Pre-regi  https://t.co/DJSUzN6eE1",0,0,2022-04-22 01:46:23+00:00
114,"#BollingerAlert !

 - $IOTA (0.0000171) is over Upper B. Band in 30M|1H|2H|4H
 - $ONG (0.00001938) is over Upper B.  https://t.co/6QfXPdjNqx",0,0,2022-04-22 01:40:40+00:00
115,"@LeaningNFT @TheDriftNFT @MoonYourNFT man those are sick!

This is coming out very soon!!!
""Crypto Golf Impact"" on  https://t.co/upUPmItBHE",0,0,2022-04-22 01:36:40+00:00
116,"#SuddenChange : Coin|From-&gt;To|Last Hour|Today|Yesterday

#Pump : $GXS|0.00004172-&gt;0.00004554|9.16%|9.16%|2.20%

#crypto #coin $BTC",0,0,2022-04-22 01:36:39+00:00
117,"#BollingerAlert !

 - $GXS (0.00004392) is over Upper B. Band in 30M|1H|2H|4H

#crypto #coin $BTC",0,0,2022-04-22 01:35:40+00:00
118,"[PRESERVE YOUR WEALTH TODAY!] Truman Gold &amp; Silver - A Highly Rated Coin Dealer &amp; Gold @TrumanRareCoins
Buyer &gt;&gt;  https://t.co/kF2Rbl5Xvp",0,0,2022-04-22 01:30:02+00:00
119,"[NEWS]
  Terra's Stablecoin UST Becomes Crypto's Third-Largest

   Follow Universal X to update HOTTEST NEWS about  https://t.co/P7ZoAYjbP6",2,0,2022-04-22 01:30:00+00:00
120,"Outflows #Rock Bitcoin, #Ethereum In Wake Of Price Decline #Bitcoin and Ethereum had led the market in the recent p  https://t.co/DnyBoJXgc4",1,0,2022-04-22 01:27:21+00:00
121,"@CryptoRimmu @Spayce_io @IkigaiEth Cool

This is coming out very soon!!!
""Crypto Golf Impact"" on Appstore or Playst  https://t.co/PxyzElSshY",0,0,2022-04-22 01:21:25+00:00
122,"@UhCodyy @greenfarm_nft Congrats

This is coming out very soon!!!
""Crypto Golf Impact"" on Appstore or Playstore
Pre  https://t.co/iFgrHVV9JR",0,0,2022-04-22 01:18:58+00:00
123,Today on kucoin #coin #binance #kucoin #analysis #doge #btc https://t.co/cWlgX9m4H7,0,0,2022-04-22 01:17:50+00:00
124,Today on binance #coin #binance #kucoin #analysis #doge #btc https://t.co/7XG2kkOFqL,0,0,2022-04-22 01:17:43+00:00
125,"#BollingerAlert !

 - $CVC (768 sats) is over Upper B. Band in 30M|1H|2H|4H

#crypto #coin $BTC",0,0,2022-04-22 01:15:42+00:00
126,"@thelakeclubnft This is coming out very soon!!!
""Crypto Golf Impact"" on Appstore or Playstore

#freeNFT #P2E #playtoearn #Coin #tokens",0,0,2022-04-22 01:14:06+00:00
127,"Where else can you get an awesome #Coin, HUGE #community,and #P2E #GAMING? 
 
 inktree:https://t.co/qvFyit6uJz  https://t.co/01JdoWNr4B",9,9,2022-04-22 01:13:38+00:00
128,"#BollingerAlert !

 - $ONT (0.00001363) is over Upper B. Band in 30M|1H|2H|4H

#crypto #coin $BTC",0,0,2022-04-22 01:10:39+00:00
129,"$COIN seeing an uptick in chatter on wallstreetbets over the last 24 hoursVia https://t.co/evZNYSh359#coin  https://t.co/b9N0iOJgmA",0,0,2022-04-22 01:07:43+00:00
130,"#SuddenChange : Coin|From-&gt;To|Last Hour|Today|Yesterday

#Pump : $LSK|0.0000645-&gt;0.00007153|10.90%|30.84%|2.69%

#crypto #coin $BTC",0,0,2022-04-22 01:07:40+00:00
131,"#BollingerAlert !

 - $ZEC (0.004112) is over Upper B. Band in 30M|1H|2H|4H|1D
 - $ARK (0.00002685) is over Upper B  https://t.co/kYrcHY8vwo",0,0,2022-04-22 01:01:08+00:00
132,"If You Have More Than $1,000 in Your Checking Account, Make These 6 Moves

See full article in the comments
#coin  https://t.co/e7L441Wyur",0,0,2022-04-22 01:00:22+00:00
133,"#SuddenChange : Coin|From-&gt;To|Last Hour|Today|Yesterday

#Dump : $KMD|0.00001459-&gt;0.00001322|-9.39%|-9.39%|24.06%

#crypto #coin $BTC",0,0,2022-04-22 00:56:39+00:00
134,C$42.5 - #FreeShipping | Limited Quantities Available  StarHide RFID Blocking Passcase Genuine #STARHIDE         https://t.co/50lZH3St0Z,0,0,2022-04-22 00:54:08+00:00
135,"#SuddenChange : Coin|From-&gt;To|Last Hour|Today|Yesterday

#Pump : $LSK|0.00005467-&gt;0.00005972|9.24%|9.24%|2.69%

#crypto #coin $BTC",0,0,2022-04-22 00:47:42+00:00
136,new concept keep your support!  #NFTdrop #NFTs #P2E #P2EGame #newlisting #coin #AirdropCrypto #follow  https://t.co/wRpmA5Vu2q,1,0,2022-04-22 00:46:01+00:00
137,https://t.co/H7jA8uRCO5 Follow for daily airdrops. #airdrop #testnet #AirdropCrypto #Airdropinspector #airdropalert  https://t.co/diodMgdYqW,3,0,2022-04-22 00:31:29+00:00
138,"@adscoinofficial This is just the beginning... Coming to make a splash in the market... 
@ads_coin
 #adscoin  https://t.co/YtGE7hJDqm",1,0,2022-04-22 00:31:12+00:00
139,"YouTube video https://t.co/grwCLUPHU3

#koo #koo_network #koocoin #koonetwork #coin #cryptocurrency",5,4,2022-04-22 00:27:13+00:00
140,"#BollingerAlert !

 - $SUSHI (0.00009) is over Upper B. Band in 30M|1H|2H|4H

#crypto #coin $BTC",0,0,2022-04-22 00:25:41+00:00
141,"#BollingerAlert !

 - $REP (0.000352) is over Upper B. Band in 30M|1H|2H|4H

#crypto #coin $BTC",0,0,2022-04-22 00:20:43+00:00
142,"$COIN working its way into the top 10 most mentioned on 4chan over the last 7 daysVia https://t.co/evZNYSh359  https://t.co/x32foK4AaW",0,0,2022-04-22 00:17:31+00:00
143,"I'm in the most valuable NFT in the world
Not for sale
#themostvaluablenftintheworld #eth #btc #ethereum #bitcoin  https://t.co/UNnHRVRPwo",0,0,2022-04-22 00:16:26+00:00
144,"#BollingerAlert !

 - $LOOM (219 sats) is over Upper B. Band in 30M|1H|2H|4H
 - $DCR (0.001761) is over Upper B. Ba  https://t.co/sSPJCwZJ59",0,0,2022-04-22 00:10:41+00:00
145,Where would you draw the #legal line between hoarding &amp; having a large #coin collection? These are on the table as  https://t.co/pGdWsF0mII,2,1,2022-04-22 00:05:59+00:00
146,"#BollingerAlert !

 - $LSK (0.00005831) is over Upper B. Band in 30M|1H|2H|4H|1D
 - $GRS (0.00001708) is over Upper  https://t.co/76nDDGNoON",0,0,2022-04-22 00:05:41+00:00
147,"#BollingerAlert !

 - $KMD (0.00001459) is over Upper B. Band in |1H|2H|4H|1D

#crypto #coin $BTC",0,0,2022-04-22 00:01:42+00:00
148,"#SuddenChange : Coin|From-&gt;To|Last Hour|Today|Yesterday

#Pump : $AMP|56sats-&gt;62sats|10.71%|14.81%|0.00%

#crypto #coin $BTC",0,0,2022-04-21 23:55:40+00:00
149,"for more details ( Instagram page )
                  
https://t.co/AmTvbC7too

#Metaverse #Cryptocurrencies #nft  https://t.co/PwQ3wwhUMS",0,0,2022-04-21 23:40:39+00:00
150,"#SuddenChange : Coin|From-&gt;To|Last Hour|Today|Yesterday

#Pump : $STEEM|0.00001444-&gt;0.00001589|10.04%|86.07%|0.71%

#crypto #coin $BTC",0,0,2022-04-21 23:23:41+00:00
151,"#SuddenChange : Coin|From-&gt;To|Last Hour|Today|Yesterday

#Pump : $KMD|0.00001273-&gt;0.00001389|9.11%|18.11%|-0.17%

#crypto #coin $BTC",0,0,2022-04-21 23:22:41+00:00
