,Unnamed: 0,text,favourite_count,retweet_count,created_at
67,67,morning traders slopes suggesting btc dominance going alt season btc eth ethbtc spx spx,2,0,2022-04-19 09:24:25+00:00
68,68,google internet google googl goog stock market tech technology epic internet monster,0,0,2022-04-19 06:23:46+00:00
69,69,google say google googl stock tech internet goog technology epic monster,0,0,2022-04-19 05:53:46+00:00
70,70,million btc reward taking lots controversy along sha,0,0,2022-04-19 03:03:21+00:00
71,71,goog page lawrence sold shares class common stock worth transaction goog,1,0,2022-04-19 01:43:50+00:00
72,72,goog page lawrence sold shares class c capital stock worth transaction goog,0,0,2022-04-19 01:43:40+00:00
73,73,goog page lawrence sold shares class common stock worth transaction goog,0,0,2022-04-19 01:43:26+00:00
74,74,goog page lawrence sold shares class c capital stock worth transaction goog,0,0,2022-04-19 01:43:20+00:00
75,75,google internet google googl goog stock market tech technology epic internet monster,0,0,2022-04-18 23:53:47+00:00
76,76,google say google googl stock tech internet goog technology epic monster,0,0,2022-04-18 23:23:46+00:00
77,77,amid growing inequity apple workers new york grand central store take steps unionize aapl sbux amzn,0,1,2022-04-18 18:00:14+00:00
78,78,google internet google googl goog stock market tech technology epic internet monster,0,0,2022-04-18 17:23:47+00:00
79,79,goog prediction tomorrows predicted price current price gives,0,0,2022-04-18 16:55:42+00:00
80,80,google say google googl stock tech internet goog technology epic monster,0,0,2022-04-18 16:53:46+00:00
81,81,goog prediction tomorrows predicted price current price gives,0,0,2022-04-18 15:39:51+00:00
82,82,trades week options starting today apr expiring friday apr goog google goog se,0,0,2022-04-18 14:03:22+00:00
83,83,goog prediction tomorrows predicted price current price gives,0,0,2022-04-18 13:47:33+00:00
84,84,google say google googl stock tech internet goog technology epic monster,0,0,2022-04-18 10:23:46+00:00
85,85,goog prediction next predicted price current price goog stockalert,0,0,2022-04-18 10:10:15+00:00
86,86,google internet google googl goog stock market tech technology epic internet monster,0,0,2022-04-18 04:23:46+00:00
87,87,semana al meta fb apple amazon netflix google microsoft,0,0,2022-04-18 00:43:27+00:00
88,88,google say google googl stock tech internet goog technology epic monster,1,1,2022-04-17 21:23:47+00:00
89,89,glcvy gelecek varlik growth potential high bist turkey fast fb fisv ftnt gild goog,24,13,2022-04-17 21:13:11+00:00
90,90,glcvy new star turkish stock market fast fb fisv ftnt gild goog,17,9,2022-04-17 21:12:25+00:00
91,91,glcvy new star turkish stock market ea ebay exc fast fb fisv ftnt,21,10,2022-04-17 21:11:23+00:00
92,92,google internet google googl goog stock market tech technology epic internet monster,0,1,2022-04-17 15:23:46+00:00
93,93,check goog analysis,0,0,2022-04-17 12:54:58+00:00
94,94,google internet google googl goog stock market tech technology epic internet monster,0,0,2022-04-17 08:53:46+00:00
95,95,google round top bulls pressure goog chart,0,0,2022-04-17 08:51:15+00:00
96,96,google say google googl stock tech internet goog technology epic monster,0,1,2022-04-17 08:23:46+00:00
97,97,google say google googl stock tech internet goog technology epic monster,0,1,2022-04-16 19:23:46+00:00
98,98,google internet google googl goog stock market tech technology epic internet monster,0,0,2022-04-16 13:23:46+00:00
99,99,google say google googl stock tech internet goog technology epic monster,0,0,2022-04-16 12:53:46+00:00
100,100,goog sergey brin sold shares class common stock worth transaction goog,0,0,2022-04-16 01:40:17+00:00
101,101,goog sergey brin sold shares class common stock worth transaction goog,0,0,2022-04-16 01:38:25+00:00
102,102,goog sergey brin sold shares class c capital stock worth transaction goog,0,0,2022-04-16 01:37:19+00:00
103,103,goog sergey brin sold shares class c capital stock worth transaction goog,0,0,2022-04-16 01:35:51+00:00
104,104,google say google googl stock tech internet goog technology epic monster,0,0,2022-04-15 23:53:46+00:00
105,105,goog alphabet inc reference price year prediction potential goog,0,0,2022-04-15 22:49:16+00:00
106,106,russian court google wikipedia face fines penalties publishing fake content ukraine c,0,0,2022-04-15 19:34:54+00:00
107,107,dm digitalmarketing appstore playstore ios android app growthhacking indiegame gamedev socailmedia,1,2,2022-04-15 18:56:02+00:00
108,108,google internet google googl goog stock market tech technology epic internet monster,0,0,2022-04-15 17:53:47+00:00
109,109,google say google googl stock tech internet goog technology epic monster,0,0,2022-04-15 17:23:47+00:00
110,110,google wants spend billions new us offices data centers url,0,0,2022-04-15 14:37:24+00:00
111,111,goog prediction next predicted price current price goog stockalert,1,0,2022-04-15 06:00:48+00:00
112,112,google internet google googl goog stock market tech technology epic internet monster,0,2,2022-04-15 04:53:46+00:00
113,113,google say google googl stock tech internet goog technology epic monster,0,0,2022-04-15 04:23:46+00:00
114,114,goog sergey brin sold shares class common stock worth transaction goog,0,0,2022-04-14 22:27:46+00:00
115,115,goog sergey brin sold shares class common stock worth transaction goog,0,0,2022-04-14 22:24:37+00:00
116,116,google internet google googl goog stock market tech technology epic internet monster,0,0,2022-04-14 22:23:47+00:00
