,date,text_blob,vader_sentiment
0,2022-04-13,0.0,0.0
1,2022-04-14,0.3333333333333333,0.16666666666666666
2,2022-04-15,-1.0,-1.0
3,2022-04-16,0.75,0.25
4,2022-04-17,0.0,0.0
5,2022-04-18,0.5,0.0
6,2022-04-19,-0.3333333333333333,0.0
7,2022-04-20,0.0,0.0
