,date,text_blob,vader_sentiment
0,2022-04-13,0.2727272727272727,0.45454545454545453
1,2022-04-14,0.10344827586206896,-0.034482758620689655
2,2022-04-15,0.25,0.625
3,2022-04-16,0.0,0.14285714285714285
4,2022-04-17,0.3333333333333333,0.1111111111111111
5,2022-04-18,0.2,0.2
6,2022-04-19,0.09523809523809523,0.047619047619047616
7,2022-04-20,-0.045454545454545456,-0.045454545454545456
8,2022-04-21,0.0,0.0
