,text,favourite_count,retweet_count,created_at
40,"@BMT094 Have you seen the latest #MSFT  income statement, balance sheet and Free Cash flow reported? You re clearly  https://t.co/E3dM11B0Wh",0,0,2022-04-23 14:11:12+00:00
41,"@JPATrades Maybe before Gates txts came out... 
PUUTS!! Now!   
  #msft",0,0,2022-04-23 13:51:37+00:00
42,Easily the biggest earnings week of the quarter in front of us. #KO #UPS #GE #PEP #MMM #WM #MSFT #GOOG #V #GM #BA  https://t.co/JgOnXrMrRR,0,0,2022-04-23 13:51:11+00:00
43,@hahahahaahahhh @WholeMarsBlog @elonmusk So you have long position in #MSFT,1,0,2022-04-23 13:30:00+00:00
44,$MSFT - weekend update - #MSFT chart on @TradingView https://t.co/0og6pLlvWk,0,0,2022-04-23 13:09:07+00:00
45,"It's a big week next week!! The most anticipated earnings releases scheduled for the week are Meta Platforms #FB, A  https://t.co/2a8t3Wifzk",4,1,2022-04-23 13:07:52+00:00
46,@elonmusk @zerohedge Now imagine #MSFT buying #TWTR next week as a comeback move,0,0,2022-04-23 12:38:15+00:00
47,$TSLA #MSFT Elon Musk says he confronted Bill Gates about shorting Tesla. The Tesla CEO admitted that he asked Gate  https://t.co/njOFveA3kj,0,0,2022-04-23 12:08:01+00:00
48,"$MSFT seeing sustained chatter on wallstreetbets over the last few daysVia https://t.co/2V8CqVLYHM#msft  https://t.co/doJLqB7r0O",0,0,2022-04-23 11:55:34+00:00
49,Earnings report are going to be out. Even bigger volatility next week as majority of the big cap players are going  https://t.co/1p2peEOBUf,43,7,2022-04-23 10:52:18+00:00
50,"#ElonMusk has accused #Microsoft co-founder #BillGates of shorting #Tesla. In a tweet on Friday, the Tesla CEO admi  https://t.co/tl1QftqIk9",1,1,2022-04-23 08:38:18+00:00
51,@elonmusk Short on #MSFT ,0,0,2022-04-23 04:11:03+00:00
52,Yesterday was my last working day at @Microsoft . I had such an amazing experience working there in multiple projec  https://t.co/fu6VpwaQF8,1,0,2022-04-23 03:15:25+00:00
