,Unnamed: 0,text,favourite_count,retweet_count,created_at
68,68,every free speech post makes double check posters affiliation bc antivax conservative ppl spread l,0,1,2022-04-15 12:41:55+00:00
69,69,save savings amp roof best plan provided call us dis policy cover infinservices,0,0,2022-04-15 12:35:36+00:00
70,70,may god fill life goodness holy day happy goodfriday digisurgeon info solutions digital marke,3,1,2022-04-15 07:20:11+00:00
71,71,found overbought rsi relative strength index daily chart amico international shipping,0,0,2022-04-15 06:15:03+00:00
72,72,boogiecats sunday evening brand new episode degreesofthedelta come celebrate belated birthdays,0,0,2022-04-15 02:05:15+00:00
73,73,excited share latest addition etsy shop home pantry sign carved distressed wooden pantry sign rust,1,0,2022-04-14 23:46:15+00:00
74,74,magpie lord agatha raisin december london avenge mentor death stop serial killer,0,1,2022-04-14 23:02:00+00:00
75,75,far tree x ex life blood blooms unexpected reunion two brothers separated since chi,2,2,2022-04-14 22:13:00+00:00
76,76,sapphic maritime horror salka young trans woman hunting merfolks sea dad crew sta,1,1,2022-04-14 22:08:20+00:00
77,77,raven cycle meets schitt creek bi voice autistic fem mc demi pan adhd male mc snakes dragon,0,2,2022-04-14 22:03:52+00:00
78,78,dr horrible x bnha superhero star bff check freaky new superpowers check raging bad influence double check,1,2,2022-04-14 21:45:31+00:00
79,79,firekeeper daughter x feels float ya ace love akash long remember,0,1,2022-04-14 21:06:07+00:00
80,80,rw amp rb x caos x reputation chaotic bi boys rivals lovers magic tree sworn protect murderous,3,2,2022-04-14 21:06:00+00:00
81,81,autistic charlie needs love lessons bff confesses crush joins twelfth night production g,1,2,2022-04-14 21:02:55+00:00
82,82,far tree x ex life twins separated accident reunion chance dna sign language,2,1,2022-04-14 21:00:00+00:00
83,83,gn photo id ed go canny nfts dis justdropit,0,0,2022-04-14 20:56:26+00:00
84,84,boosts prayers good vibes would much appreciated nd dis author voices ua fantasy,1,0,2022-04-14 20:54:52+00:00
85,85,sweet amp bitter magic x crier war tsarya thinks cut love meets unicorn human form,0,1,2022-04-14 20:24:26+00:00
86,86,things x hotdoggirl sophie dreams come true crush ropes movie worthy fake dating scheme b,2,1,2022-04-14 20:04:00+00:00
87,87,magpie lord x agatha raisin december london avenge mentor death stop serial killer,0,4,2022-04-14 20:01:00+00:00
88,88,sandman addielarue emma longs freedom nightmares fights w lucid dreams amp angers dream god causing amp,2,2,2022-04-14 19:43:28+00:00
89,89,raven cycle meets schitt creek bi voice autistic fem mc demi pan adhd male mc snakes dragon,1,0,2022-04-14 19:26:42+00:00
90,90,fans full disclosure something happening naomi russo body quite explain sh,2,6,2022-04-14 19:07:00+00:00
91,91,lgbt last unicorn sick year old tsarya finds chance friendship meets niphelle unicorn,1,2,2022-04-14 19:01:08+00:00
92,92,like disc across texas completed dates texas cities employees today austin yo,0,0,2022-04-14 18:29:09+00:00
93,93,endometriosis x sick kids love unexpected best friends wrong answers face,4,5,2022-04-14 18:11:00+00:00
94,94,step dis one,1,0,2022-04-14 18:10:48+00:00
95,95,agatha raisin magpie lord december london avenge mentor death stop serial killer,0,2,2022-04-14 18:01:00+00:00
96,96,lgbtnpit transpecies postmodern daedalus teen girl gains secret wish become wolf,1,0,2022-04-14 17:26:41+00:00
97,97,reputation x caos x rw amp rb hs seniors theo amp kieran hate magical leader murders someone,1,4,2022-04-14 17:04:00+00:00
98,98,lgbtnpit agatha raisin x magpie lord december london avenge mentor death stop serial kil,1,3,2022-04-14 16:45:41+00:00
99,99,teens days couples broken heart perfect fake dating scenario falls teen movie obsessed auti,4,2,2022-04-14 16:34:00+00:00
100,100,teenage lesbians elderly lesbians broke years ago plot get back together trans boy fa,1,6,2022-04-14 16:32:27+00:00
101,101,naomi first high school party expects taking care two best friends gets kiss,0,4,2022-04-14 16:31:30+00:00
102,102,ruinsong x last unicorn unicorn shapeshifter niphelle flees king use horn cure plague,0,2,2022-04-14 16:16:00+00:00
