,Unnamed: 0,text,favourite_count,retweet_count,created_at
66,66,bulls look market next week think initial shock rate hikes wear stabilize r,2,0,2022-04-22 20:22:02+00:00
67,67,paid spy p sold spy optionstrading spy,0,0,2022-04-22 20:21:09+00:00
68,68,trades mean money losses apart game accept spy,1,0,2022-04-22 20:20:42+00:00
69,69,spx also started wave impressive wolfe activated coming week nasty week,2,0,2022-04-22 20:20:24+00:00
70,70,nyse nq spy spy stocks stockmarket yet nobody died today,0,0,2022-04-22 20:17:52+00:00
71,71,aaand spy widened reeally wants bullish long term hopefully,3,0,2022-04-22 20:17:03+00:00
72,72,week unofficially amp p fell dow lost nasdaq shed ge mi olsun coin,3,0,2022-04-22 20:16:50+00:00
73,73,final lowry volume ratios nyse nasdaq amp rut rut spy qq iwm,5,0,2022-04-22 20:15:29+00:00
74,74,xg snake algo gt amc xtremegainzfam cantstopwontstopboxtop amc gme gme spy spy,22,11,2022-04-22 20:14:33+00:00
75,75,spy monday mark words,0,0,2022-04-22 20:13:34+00:00
76,76,today top bottom percent net change performers sp index stocks spy es f spx spx spy es kmb,0,0,2022-04-22 20:12:34+00:00
77,77,tilt easily end day continued play edge filled game,2,0,2022-04-22 20:07:37+00:00
78,78,es nq avg buying every focking weekend hold lots johnnysayso oil oil oott,1,1,2022-04-22 20:07:36+00:00
79,79,eastern africa military spy agencies unite fight terrorism insecurity,0,0,2022-04-22 20:07:34+00:00
80,80,talking heads bloomberg gonna hook weekend spx spy spx spy futurestrading us,1,0,2022-04-22 20:06:30+00:00
81,81,last es nq long gave us per lot pure prrofit hold weekend avges nq johnnysayso,0,0,2022-04-22 20:01:26+00:00
82,82,stockmarket update last hour es points since open es points algotrading stocks dowjones spy fno,0,0,2022-04-22 20:00:24+00:00
83,83,stockmarket update last hour ym points since open ym points algotrading stocks dowjones spy fno,0,0,2022-04-22 20:00:24+00:00
84,84,last week emphasized learning never giving good enough need come,0,0,2022-04-22 19:59:56+00:00
85,85,moc gt b sell internals absolutely horrible spy spx es f nq f vix,2,1,2022-04-22 19:53:47+00:00
86,86,points go officially bear market spy,0,0,2022-04-22 19:53:12+00:00
87,87,bounce room us right btc eth dowjones spy btcusd,0,0,2022-04-22 19:52:50+00:00
88,88,spy c would last purchase today spy,0,0,2022-04-22 19:48:22+00:00
89,89,update ttwo continued move blowing harmonic targets hitting first reversal pattern,0,0,2022-04-22 19:47:49+00:00
90,90,tsla nvda spy qq screwball day small profit today,0,0,2022-04-22 19:47:05+00:00
91,91,get wrong game plan fit personality strategy take trades n,0,0,2022-04-22 19:45:23+00:00
92,92,spy qq pricing big tech weak earnings dump next week today contrarian next week like dinero,0,0,2022-04-22 19:41:20+00:00
93,93,eat johnny pmest ish es f nq f gt face ripper shorts likely monday,0,0,2022-04-22 19:36:21+00:00
94,94,look like syphon filter trilogy might happening wait syphonfilter syphon filter,0,0,2022-04-22 19:34:30+00:00
95,95,buckle next week ride get entry tickets nasdaq spx ready,0,0,2022-04-22 19:31:17+00:00
96,96,btc spy spx levels watch btc make way hole bit dropping lower spy,0,0,2022-04-22 19:30:04+00:00
97,97,good chance end year amp p nasdaq hit time highs chillout,0,0,2022-04-22 19:29:46+00:00
98,98,cybersecurity news spy fiveeyes agencies australia canada nz uk us warn putin,0,0,2022-04-22 19:29:39+00:00
99,99,finally caught spx spy spx spy futurestrading us,1,0,2022-04-22 19:29:04+00:00
100,100,imagine buying calls today yesterday dips cause market oversold spy es spx spx,0,0,2022-04-22 19:28:49+00:00
101,101,market getting slapped looking guidance consistency stack gains,2,0,2022-04-22 19:27:09+00:00
102,102,pay attention johnny note timestamp gt friday april pmest es f spx,1,0,2022-04-22 19:22:47+00:00
103,103,yor forger spy x family yorforger assasin spy family,7,4,2022-04-22 19:17:09+00:00
104,104,arkk growth looking strong major blood bath session today spy qqq,0,0,2022-04-22 19:14:47+00:00
105,105,swing options por favor pimp juice finally made cash thanks u brodaa spy,0,0,2022-04-22 19:14:31+00:00
106,106,wee gt day djia indu es f nq f ym f rty vix spx spy,0,0,2022-04-22 19:11:42+00:00
107,107,spy spy closes cab see fmoc join community aapl,0,0,2022-04-22 19:10:42+00:00
108,108,sold spy puts way early today hopped tripled debating want hold weekend,0,0,2022-04-22 19:09:45+00:00
109,109,keys breaking trading plateau es f spy futures,0,0,2022-04-22 19:00:06+00:00
110,110,looking spy daily rejection sma lost support anchored low vwap nearing fib retracem,5,1,2022-04-22 18:57:13+00:00
111,111,spy th mentioned chan last hours via spy chan,0,0,2022-04-22 18:51:51+00:00
112,112,losing money spy calls,1,0,2022-04-22 18:51:16+00:00
113,113,thank much giving opportunity hope work new project soon,0,0,2022-04-22 18:49:19+00:00
114,114,exited weekly income option trade profit entered double calendar apr strike prices,1,0,2022-04-22 18:48:12+00:00
115,115,yo im sick spy,0,0,2022-04-22 18:44:14+00:00
116,116,spy dbc looking like top mention fcx commodity run going taking break qq stocks,0,0,2022-04-22 18:42:06+00:00
117,117,spy seeing sustained chatter chan last days via spy chan trading,0,0,2022-04-22 18:41:57+00:00
118,118,big shout collaboration art pieces receptive ideas,2,2,2022-04-22 18:41:28+00:00
119,119,spy retracement new low day spy,6,0,2022-04-22 18:38:16+00:00
120,120,noor way knowing supernatural war rages within nation winner could take charge hum,0,0,2022-04-22 18:30:06+00:00
121,121,interesting read democracies spy citizens spy democracy international pegasus news article,1,1,2022-04-22 18:28:48+00:00
122,122,es f spy es old pete stadelmeyer video mentions asking account size large,3,0,2022-04-22 18:21:41+00:00
123,123,dxy dollar wrecking ball spy qq,1,1,2022-04-22 18:13:13+00:00
124,124,market really confusing last months others pessimistic optimistic therefore,5,2,2022-04-22 18:13:04+00:00
125,125,someone told well dicord yes daily updates bitcoin cryptocurrency spy,6,0,2022-04-22 18:12:21+00:00
