,text,favourite_count,retweet_count,created_at
37,Join @EndHungerCT this Saturday at Hartford's Keney Park for the On Earth community event. We'll have information a  https://t.co/zXH9jHVCoL,1,1,2022-04-20 20:05:02+00:00
38,"Snapchat? Twitter? Instagram? Facebook? WhatsApp?
Text me now for Snapchat account hack  guaranteed #snap #snapchat  https://t.co/fD3kXOwKq3",0,0,2022-04-20 20:03:54+00:00
39,@rosalinnmusic is so talented omg. Definitely in my TOP 5! #snap,1,0,2022-04-20 20:03:32+00:00
40,As soon as you Notice any Hack on your account! Text me now for Snapchat account hack  guaranteed #snap #snapchat  https://t.co/76jJWtxa6k,0,0,2022-04-20 20:03:08+00:00
41,"Bit of an overcast in the financial district of New York City, but still awesome.
New York, New York.
-
-  https://t.co/TQeKu4wJ7T",5,1,2022-04-20 19:58:21+00:00
42,Grateful for those who shared their stories in this @19thnews story (missed it sooner) -- which highlights the gend  https://t.co/sV60O6zDKi,1,2,2022-04-20 19:40:29+00:00
43,Wish your salad plate looked like this? It can! Buy your produce directly from #local farmers at the Blaisdell farm  https://t.co/O8Uq9qG3qs,2,2,2022-04-20 19:29:59+00:00
44," #Armenia have chosen @rosalinnmusic as their entry for #Eurovision with her song #Snap

A song with a life-affirm  https://t.co/mn4pl4qhHO",3,0,2022-04-20 19:20:18+00:00
45,"With emergency #SNAP benefits ending, a #Hunger  cliff looms https://t.co/t5sZhua2g7 via @MotherJones",1,0,2022-04-20 19:12:41+00:00
46,"slide
#photography #monochrome #blackandwhitephotography #snap https://t.co/4iP6CGsWux",26,1,2022-04-20 18:56:40+00:00
47," Sangreee 
#Netflix #paypal #snap #meta #amc #wix #roku #snow
$nflx $nio $pypl $snap $fb $wix $roku $snow https://t.co/BWVsjX1di1",1,0,2022-04-20 18:42:05+00:00
48,Is it time to upgrade your signage or company branding? Talk to Snap today about your next generation signage.  https://t.co/1nSxtyUEFE,0,0,2022-04-20 18:12:29+00:00
49,#mobile #App #download #Snap&amp;Translate #iphone https://t.co/7uYZIfK5au,0,0,2022-04-20 18:00:00+00:00
50,FYI don t call me bitch for nothing. It s not a term of #endearment so this is the warning I that I could #snap  ,0,0,2022-04-20 17:57:47+00:00
51,@meijer is now accepting Supplemental Nutrition Assistance Program (SNAP) benefits for its #Meijer Pickup and Home  https://t.co/OTR7LwEobC,0,0,2022-04-20 17:53:17+00:00
52,NINETEEN data sources to determine eligibility that's one of the tools administrators of the #SNAP program use to p  https://t.co/3f38i8TYhb,3,2,2022-04-20 17:39:09+00:00
53,"Found some pics of him!
#Umbrellaacademy
#aidangallagher
#trend
#viral
#aidansarmy
#handsomeboy
#teenagerheartthrob  https://t.co/CIGmBx2XTG",1,0,2022-04-20 17:14:18+00:00
54,high and horny #buyingcontent #snap #of #meets,50,0,2022-04-20 16:40:10+00:00
