,date,text_blob,vader_sentiment
0,2022-04-14 00:00:00+00:00,0.0,0.0
1,2022-04-15 00:00:00+00:00,0.0,0.0
2,2022-04-16 00:00:00+00:00,1.0,0.5
3,2022-04-17 00:00:00+00:00,1.0,0.0
4,2022-04-18 00:00:00+00:00,0.25,0.0
5,2022-04-19 00:00:00+00:00,0.0,0.0
6,2022-04-20 00:00:00+00:00,0.375,0.0
7,2022-04-21 00:00:00+00:00,0.75,0.0
8,2022-04-22 00:00:00+00:00,1.0,1.0
