,Unnamed: 0,text,favourite_count,retweet_count,created_at
66,66,humanprogress good things happening fb,0,0,2022-04-24 15:55:53+00:00
67,67,humanprogress since world war ii wall street become shorthand financial capitalism,0,0,2022-04-24 15:55:52+00:00
68,68,stupid ignore fb,0,0,2022-04-24 15:54:04+00:00
69,69,thank please give follow follow list good peeps rt fb,0,0,2022-04-24 15:50:42+00:00
70,70,distinguished speaker series marcus freeman nd head fb coach april p debartolo campus theat,0,0,2022-04-24 15:45:24+00:00
71,71,development directions fb stories via poverty aid,6,0,2022-04-24 15:31:33+00:00
72,72,sliding chocolate slide girl exit enjoy game smartphone game fb,0,0,2022-04-24 15:30:02+00:00
73,73,please join us fb live telling heartbreaking story findzucco ashfield support need,5,8,2022-04-24 15:19:54+00:00
74,74,fb seeing sustained chatter wallstreetbets last days via fb,0,0,2022-04-24 14:59:35+00:00
75,75,time techs report earnings aapl amzn goog googl msft fb report week aapl apple,4,1,2022-04-24 14:49:03+00:00
76,76,good morning phoeni expect sunny today high f low f currently f fb,0,0,2022-04-24 14:31:10+00:00
77,77,holiday home slide big mom panel exit enjoy game smartphone game fb,0,0,2022-04-24 14:30:01+00:00
78,78,good morning tempe expect sunny today high f low f currently f fb,0,0,2022-04-24 14:28:30+00:00
79,79,fb stocks short tradingtip trading stocks stocktrading signalservice germany start short,0,0,2022-04-24 14:10:40+00:00
80,80,fb th mentioned wallstreetbets last hours via fb,0,0,2022-04-24 14:09:27+00:00
81,81,big five faang stock sector service posted sunday amzn aapl fb nflx tsla googl secto,0,2,2022-04-24 14:02:46+00:00
82,82,fb goldman likes meta moves metaverse gives stock serious upside ar ir xr tech stocks,0,0,2022-04-24 13:54:34+00:00
83,83,bullshit zuckerberg facebook bod problems logging days ago insult fb,0,0,2022-04-24 13:31:59+00:00
84,84,unfollowed amp claim fbpe gtto despite nudges fb,0,0,2022-04-24 13:29:16+00:00
85,85,anti fraud measures make guilty proven fb,0,0,2022-04-24 13:22:02+00:00
86,86,hard ponys uploaded new song titled lied check fb,0,0,2022-04-24 13:17:36+00:00
87,87,shitposting read beyondthepanorama indianshortstories shitposting socialmedia genz instagram,0,0,2022-04-24 13:09:26+00:00
88,88,old facebook group need someone remove group members delete group permanent,1,1,2022-04-24 12:41:59+00:00
89,89,taliban bans several apps distracting afghan youth news fb reddit koo,0,0,2022-04-24 12:41:19+00:00
90,90,safa al korbiji another women journalist went forcible disappearance egypt speaking fb abou,3,2,2022-04-24 12:17:23+00:00
91,91,good morning fb,4,0,2022-04-24 12:14:19+00:00
92,92,fb earnings th apr estimated freefall happened aladdin called sell mind blowing,0,0,2022-04-24 12:04:45+00:00
93,93,biggest nots real estate agents facebook video share,1,0,2022-04-24 12:00:50+00:00
94,94,dry temp rain sun hrs wind dir nw maxspd baro fb,0,0,2022-04-24 12:00:03+00:00
95,95,nws fcst today sunny hi f tonight partly cloudy lo f monday partly sunny chance showers,0,0,2022-04-24 11:30:04+00:00
96,96,match puzzle residue ver puzzle using matches residue version enjoy game smartphone game fb,0,0,2022-04-24 11:30:02+00:00
97,97,market bad faamg released financial reports one another let us wait see tsla aapl msft fb amzn google,0,0,2022-04-24 11:23:40+00:00
98,98,fa done music fb facebook,0,0,2022-04-24 11:01:35+00:00
99,99,suddenly realize reason never changed want robert h schuller quote fb,0,0,2022-04-24 11:00:46+00:00
100,100,humanprogress quiz much know economic growth trends good things happening fb,0,0,2022-04-24 10:55:48+00:00
101,101,build bullshit zone fb,0,0,2022-04-24 10:48:05+00:00
102,102,dry temp rain sun hrs wind dir nw maxspd baro fb,0,0,2022-04-24 10:00:03+00:00
103,103,government needs break meta amp hand fb musk,0,0,2022-04-24 09:55:02+00:00
104,104,busy hours ts lot jobs related excessive drinking topped male damaging shire p,4,1,2022-04-24 09:43:05+00:00
105,105,nws fcst todayptly sunny hi f tonightptly cloudy lo f monptly sunnythen slightchct storms hi f,0,0,2022-04-24 09:15:02+00:00
106,106,twitter update looks like fb timeline,0,0,2022-04-24 09:01:58+00:00
107,107,dry temp rain sun hrs wind dir nw maxspd baro fb,0,0,2022-04-24 09:00:03+00:00
108,108,merredin pol charged male person aggravated burglary stealing offences result incident,4,1,2022-04-24 08:56:04+00:00
109,109,via food cravings really mean fb,0,0,2022-04-24 08:18:01+00:00
110,110,new football twitter ifb mancity manchester fb ifb manchestercity footballtwitter,1,0,2022-04-24 08:10:55+00:00
111,111,misadventures mid life dating enough enough fb,0,0,2022-04-24 08:10:08+00:00
112,112,f partly cloudy hi lo hum wnd gt mph prcp cnywx fb,0,0,2022-04-24 08:05:01+00:00
113,113,humanprogress cuba human development achievements believed given communist regimes te,0,0,2022-04-24 07:55:27+00:00
114,114,humanprogress despite attention give batteries world electricity storage capacity,0,0,2022-04-24 07:55:25+00:00
115,115,humanprogress killingsworth newer research shows personal fulfilment continually increase alongside,0,0,2022-04-24 07:55:25+00:00
116,116,humanprogress overall number hours worked declined tandem increasing prosperity generally spe,0,0,2022-04-24 07:55:24+00:00
117,117,aerobics puzzle clear characters matching ones enjoy game smartphone game fb,0,0,2022-04-24 07:30:01+00:00
118,118,fb one mentioned wallstreetbets last days via fb,1,0,2022-04-24 07:28:42+00:00
119,119,remember double demerits excuse speed endangers everyone road lost licence,1,2,2022-04-24 07:11:57+00:00
120,120,noire books get whole collection fb,0,0,2022-04-24 07:03:31+00:00
121,121,everything metaverse metaverse nothing techcrunch metaverse meta metaverso fb,1,0,2022-04-24 07:01:12+00:00
122,122,fb books barnesandnoble amazon come give like follow,0,0,2022-04-24 07:00:53+00:00
123,123,fb seeing uptick chatter chan last hours via fb chan,0,0,2022-04-24 06:58:32+00:00
124,124,fb one mentioned wallstreetbets last hours via fb,0,0,2022-04-24 06:48:37+00:00
125,125,seems faang stocks trouble googl fb nflx aapl aapl amzn support line,11,1,2022-04-24 06:36:03+00:00
126,126,pristine day margs surf pro looks magical shout safe drivers w,12,3,2022-04-24 06:31:17+00:00
127,127,toilet puzzle open toilet doors without sitiing man enjoy game smartphone game fb,0,0,2022-04-24 06:30:02+00:00
128,128,hard ponys uploaded new song titled lied check fb,0,0,2022-04-24 06:17:36+00:00
129,129,f mostly cloudy hi lo hum wnd se gt mph prcp cnywx fb,0,0,2022-04-24 06:05:01+00:00
130,130,big shout norsey community assisting recent golf club burglary club car recov,4,1,2022-04-24 05:59:23+00:00
131,131,silatech marks decade combating unemployment empowering million young people,0,0,2022-04-24 05:38:03+00:00
132,132,one offices destroyed young people please community stop c,2,3,2022-04-24 05:34:33+00:00
133,133,tips improve facebook page seo wizidigital seo facebook fb seostrategy searchengineoptimization,1,0,2022-04-24 05:30:03+00:00
134,134,fukuawase puzzle make pair god silhouette enjoy game smartphone game fb,0,0,2022-04-24 05:30:01+00:00
135,135,fitzroy crossing police need help last night young females males totally trashed offices,2,3,2022-04-24 05:29:04+00:00
136,136,shankill woodvale fb page,3,0,2022-04-24 05:26:27+00:00
137,137,f overcast light rain hi lo hum wnd se gt mph prcp cnywx fb,0,0,2022-04-24 05:05:01+00:00
138,138,dry temp rain sun hrs wind dir w maxspd baro fb,0,0,2022-04-24 05:00:03+00:00
139,139,el diario de los cptwitter fb stories via veracruz,0,0,2022-04-24 04:58:47+00:00
140,140,far good narembeen bruce rock road reminder double demerit long weekend fb,2,1,2022-04-24 04:52:23+00:00
141,141,f overcast light rain hi lo hum wnd se gt mph prcp cnywx fb,0,0,2022-04-24 04:05:01+00:00
142,142,flow backup flows secure timestamp iot nodejs nodered opentimestamps fb,1,0,2022-04-24 04:01:50+00:00
143,143,saturday winning powerball numbers fb,0,0,2022-04-24 03:49:41+00:00
144,144,piz follow back fb,3,0,2022-04-24 03:44:54+00:00
145,145,check new article iso annex clauses clause communications security see,1,0,2022-04-24 03:34:51+00:00
146,146,drunk walking control drunk enjoy game smartphone game fb,0,0,2022-04-24 03:30:02+00:00
147,147,looking graphic designer thumbnail maker poster maker cod stream warzone facebook fb gg,25,1,2022-04-24 03:22:29+00:00
148,148,nws fcst tonightchanceshowers lo f sundaypartly sunny hi f sundaynightpartly cloudy lo f,0,0,2022-04-24 03:15:01+00:00
149,149,nws fcst tonight partly cloudy lo f sunday sunny hi f sunday night partly cloudy lo f fb,0,0,2022-04-24 03:09:05+00:00
150,150,fb working way top mentioned chan last days via fb,0,0,2022-04-24 03:07:59+00:00
151,151,pm f overcast light rain hi lo hum wnd gt mph prcp cnywx fb,0,0,2022-04-24 03:05:01+00:00
152,152,dry temp rain sun hrs wind dir w maxspd baro fb,0,0,2022-04-24 03:00:03+00:00
153,153,messy food make money blog business fb food hotel hotels,0,0,2022-04-24 02:48:14+00:00
154,154,place daily locks fb,0,0,2022-04-24 02:47:49+00:00
155,155,come get daily locks fb,0,0,2022-04-24 02:47:13+00:00
156,156,get locks easy money fb,0,0,2022-04-24 02:46:41+00:00
157,157,videos posted every set real askylitdrive,1,1,2022-04-24 02:27:31+00:00
158,158,log khtm ho rhy rhy hain pr views kahan sy agay,0,0,2022-04-24 02:19:00+00:00
159,159,pm f overcast light rain hi lo hum wnd sse gt mph prcp cnywx fb,0,0,2022-04-24 02:05:01+00:00
160,160,hot plate stall move food make match enjoy game smartphone game fb,0,0,2022-04-24 01:30:01+00:00
161,161,gaming gameboycolor shorts yt mememaster nintendo youtube game gameboy ps ps playstation,1,0,2022-04-24 01:21:43+00:00
162,162,pm f overcast light rain hi lo hum wnd gt mph prcp cnywx fb,0,0,2022-04-24 01:05:01+00:00
163,163,dry temp rain sun hrs wind dir wsw maxspd baro fb,0,0,2022-04-24 01:00:03+00:00
164,164,fleeting moment sometimes fuel lifetime apr flickr fb,0,0,2022-04-24 00:51:16+00:00
165,165,hard ponys uploaded new song titled lied check fb,0,0,2022-04-24 00:47:38+00:00
166,166,fb seeing uptick chatter chan last hours via fb chan,0,0,2022-04-24 00:47:36+00:00
167,167,nintendo handhelds gameboycolor shorts yt mememaster nintendo youtube gameboy playstation xbox pc,0,0,2022-04-24 00:44:41+00:00
168,168,morning people hope u amazing day smile fb,0,0,2022-04-24 00:44:08+00:00
169,169,jum pack train get passengers train enjoy game smartphone game fb,0,0,2022-04-24 00:30:02+00:00
170,170,vote guy ben barrett sblive florida high school athlete week april,6,2,2022-04-24 00:29:57+00:00
171,171,dracon ball playstation playstation ps ps slim pubg black white playstation playstation ps ps,0,0,2022-04-24 00:21:28+00:00
172,172,sega dreamcast sega xbox trend viral gamer gameplay gameday playstation playstation playstation,0,1,2022-04-24 00:13:05+00:00
173,173,playstaion ninja playstation playstation ps ps slim pubg black white playstation playstation,0,0,2022-04-24 00:11:08+00:00
174,174,gta playstation vs xbox xbox xbox shorts xboxone fbgaming fb yt youtube nintendo mememaster,0,0,2022-04-24 00:07:46+00:00
175,175,xbox intro sound playstation playstation ps ps slim pubg black white playstation playstation ps,0,1,2022-04-24 00:05:04+00:00
176,176,pm f overcast light rain hi lo hum wnd gt mph prcp cnywx fb,0,0,2022-04-24 00:05:01+00:00
177,177,psp wwe smack vs raw gameboycolor shorts yt mememaster nintendo youtube game gameboy ps ps,1,0,2022-04-24 00:00:28+00:00
178,178,aunt may spiderman spiderman marvel spidermannwh spiderman spiderman spiderman spiderman homecoming,1,0,2022-04-23 23:58:38+00:00
179,179,top open world console games rockstar shorts yt youtube nintendo mememaster gameboy playstation xbox pc,0,0,2022-04-23 23:56:45+00:00
180,180,playstaion simpsons hit amp run playstation playstation ps ps slim playstation playstation ps ps,0,0,2022-04-23 23:45:33+00:00
181,181,sonic xbox xbox xbox shorts xboxone fbgaming fb yt youtube nintendo mememaster gameboy playstation,1,0,2022-04-23 23:38:51+00:00
182,182,yakuza playstation playstation playstation ps ps slim pubg black white playstation playstation,0,0,2022-04-23 23:36:26+00:00
183,183,currently rain shower fahrenheit c outside weather fb,0,0,2022-04-23 23:34:45+00:00
184,184,need take hard look life spend day w drsims fb,0,0,2022-04-23 23:30:18+00:00
185,185,like ijn fb,0,0,2022-04-23 23:22:42+00:00
186,186,pm f overcast light rain hi lo hum wnd se gt mph prcp cnywx fb,0,0,2022-04-23 23:05:01+00:00
187,187,fa done music fb facebook,0,0,2022-04-23 23:01:29+00:00
188,188,dry temp rain sun hrs wind dir ne maxspd baro fb,0,0,2022-04-23 23:00:03+00:00
189,189,live live live callofduty warzone gaming gamer shorts youtube reels insta fb ig yt gg,4,0,2022-04-23 22:44:15+00:00
190,190,bedclothes puzzle take away bedclothes enjoy game smartphone game fb,0,0,2022-04-23 22:30:01+00:00
191,191,good competition influencer influencermarketing fridayfeeling,1,1,2022-04-23 22:28:08+00:00
192,192,nws fcst tonightshwrslikely thenchcshwrs lo f sunptly sunny hi f sunnightptly cloudy lo f,0,0,2022-04-23 22:15:01+00:00
193,193,love calling facefuck facebook fb bookface faceboof,0,0,2022-04-23 22:11:41+00:00
194,194,online amp want followers teamfollowback autofollowback instantfollowback aday tfb followngain ff fb,0,0,2022-04-23 22:10:14+00:00
195,195,pm f overcast light rain hi lo hum wnd se gt mph prcp cnywx fb,0,0,2022-04-23 22:05:01+00:00
196,196,kassandrakollection shop repost go fb bio scoop,0,0,2022-04-23 21:35:04+00:00
197,197,nws fcst afternoon mostly sunny hi f tonight partly cloudy lo f sunday sunny hi f fb,0,0,2022-04-23 21:30:05+00:00
198,198,zoo trace trace animals presented enjoy game smartphone game fb,0,0,2022-04-23 21:30:03+00:00
199,199,think meant say fbwallreviewalgorithmcommittee perhaps real fb algorithm r,0,0,2022-04-23 21:20:09+00:00
200,200,pm f overcast light rain hi lo hum wnd sse gt mph prcp cnywx fb,0,0,2022-04-23 21:05:01+00:00
201,201,introducing best bebee fb,0,0,2022-04-23 21:04:02+00:00
