,date,text_blob,vader_sentiment
0,2022-04-17 00:00:00+00:00,0.4444444444444444,0.0
1,2022-04-18 00:00:00+00:00,0.26666666666666666,0.13333333333333333
2,2022-04-19 00:00:00+00:00,0.38461538461538464,0.15384615384615385
3,2022-04-20 00:00:00+00:00,0.52,0.42
4,2022-04-21 00:00:00+00:00,0.2727272727272727,0.045454545454545456
5,2022-04-22 00:00:00+00:00,0.3333333333333333,0.2222222222222222
6,2022-04-23 00:00:00+00:00,0.07142857142857142,0.10714285714285714
7,2022-04-24 00:00:00+00:00,0.35714285714285715,0.25
8,2022-04-25 00:00:00+00:00,0.0,0.0
