,Unnamed: 0,text,favourite_count,retweet_count,created_at
67,67,nflx elonmusk netflix woke mind virus strong,0,0,2022-04-20 22:28:44+00:00
68,68,pershing square holdings says sold netflix investment today bbg nflx,15,2,2022-04-20 22:22:11+00:00
69,69,inside information seen little new content months said,0,0,2022-04-20 22:20:25+00:00
70,70,thank norulesrules reedhastings amp erinmeyer reading list read,2,0,2022-04-20 22:15:09+00:00
71,71,b traded nexflix nflx almost float traded,0,0,2022-04-20 22:13:46+00:00
72,72,wtf thinking shorted nflx report zero new content bet doe,0,0,2022-04-20 22:11:56+00:00
73,73,notflix netflix nflx fell much yesterday reported fall subscriptions fir,5,2,2022-04-20 22:06:54+00:00
74,74,notflix netflix nflx fell much yesterday reported fall subscriptions firs,0,2,2022-04-20 22:06:20+00:00
75,75,wonder netflix losing subscribers nflx hbomax stockmarket,0,0,2022-04-20 22:05:49+00:00
76,76,netflix stock dropped market opened wednesday instantly wiping us billion v,0,0,2022-04-20 22:00:09+00:00
77,77,netflix stock dropped market opened wednesday instantly wiping us billion v,0,0,2022-04-20 22:00:08+00:00
78,78,curious long position nflx,4,0,2022-04-20 21:58:32+00:00
79,79,quick reminder oracle new jersey cnbc bloomberg,0,0,2022-04-20 21:53:25+00:00
80,80,nflx debt financed bunch bad content generate value perpetuity billions dollars spent tr,7,3,2022-04-20 21:52:37+00:00
81,81,wokementality gets ya nflx get rid ceo left wing hacks,2,1,2022-04-20 21:52:27+00:00
82,82,nflx chief financial officer tonight,0,0,2022-04-20 21:51:56+00:00
83,83,hold nflx since last year,0,0,2022-04-20 21:46:50+00:00
84,84,spending nflx puts money,1,0,2022-04-20 21:45:54+00:00
85,85,days good number stocks poised cataclysmic failure least nflx,0,0,2022-04-20 21:41:58+00:00
86,86,nflx puts expire april going spend explosion cash wrong answer,0,0,2022-04-20 21:41:52+00:00
87,87,months apart strong bullish btc nflx nflx bitcoin,0,0,2022-04-20 21:40:49+00:00
88,88,important news glcvy turkey stock market fast fb fisv ftnt gild goog googl hon idxx ilmn,6,1,2022-04-20 21:39:04+00:00
89,89,april wed daily gain expected nflx minor effect spy last wed iron condor expired,2,0,2022-04-20 21:29:12+00:00
90,90,believe pumping nflx price beleive,2,0,2022-04-20 21:28:02+00:00
91,91,nflx going make rules keep short open netflix nflx nasdaq amcstock,11,0,2022-04-20 21:25:15+00:00
92,92,nflx disapproves message,0,0,2022-04-20 21:21:57+00:00
93,93,one members made alert today follow us plays like nflx,4,2,2022-04-20 21:12:32+00:00
94,94,nflx retracement key,1,0,2022-04-20 21:10:18+00:00
95,95,nflx earning bad tech bad sell everything tsla earnings good tech stocks great everything,0,0,2022-04-20 21:09:55+00:00
96,96,anybody knows went today nflx netflix,1,0,2022-04-20 21:04:04+00:00
97,97,cancelled nflx nflx account,41,4,2022-04-20 21:02:43+00:00
98,98,box last quarter bloated tech stocks plummeting good real value stocks pick,1,0,2022-04-20 20:59:00+00:00
99,99,time buy netflix nflx,0,0,2022-04-20 20:58:43+00:00
100,100,nflx highs erasing years investors gain tell bitcoin volat,1,0,2022-04-20 20:53:34+00:00
101,101,tsla nflx biggies know early results presage report blow beat fall sl,0,0,2022-04-20 20:50:08+00:00
102,102,jan ape currently accumulating amc gme goal amc gme moass,73,10,2022-04-20 20:48:13+00:00
103,103,avi full want buy nflx team killed many users like twtr,0,0,2022-04-20 20:46:15+00:00
104,104,nflx nflx netflix god company disgusting,0,0,2022-04-20 20:45:38+00:00
105,105,nflx pre market game plan live stream discord amp explained game plan based tw e numbers exp,5,0,2022-04-20 20:43:20+00:00
106,106,another incredible show nflx boj jpy ycc,15,4,2022-04-20 20:43:09+00:00
107,107,netflix stock crash nflx stock buy huge sell,4,4,2022-04-20 20:40:33+00:00
108,108,nflx probably stays correction multi quarters nflx trading stockmarket elliottwave,7,0,2022-04-20 20:33:36+00:00
109,109,nflx stock price drops ceo would fix internal workings company would figure,0,0,2022-04-20 20:27:18+00:00
110,110,amc amc queen stocks gets crown real gold hymc nflx de,0,0,2022-04-20 20:26:31+00:00
111,111,enjoy day netflixandchill nflx popcorn bitcoin,3,0,2022-04-20 20:25:40+00:00
112,112,netflix nflx nflx,3,1,2022-04-20 20:19:24+00:00
113,113,nflx wonder wokemindvirus,0,0,2022-04-20 20:19:20+00:00
114,114,sounds crazy would start accumulating netflix calls got sent guantanamo bay nflx,0,0,2022-04-20 20:18:09+00:00
115,115,jan netflix top nflx tradingview,0,0,2022-04-20 20:16:00+00:00
116,116,serious prediction missed joke pure nonsense netflix nflx,0,0,2022-04-20 20:15:31+00:00
117,117,holy moly nflx,0,0,2022-04-20 20:15:04+00:00
118,118,nflx monthly chart didactic example large timeframe closed divergence works trend rev,5,0,2022-04-20 20:14:45+00:00
119,119,actually fact nflx streaming general struggling positive news theaters studi,2,0,2022-04-20 20:11:17+00:00
120,120,feel anyone owns nflx,0,0,2022-04-20 20:09:49+00:00
121,121,netflix nflx simply major weekly trend line extension fair value gaps current price wi,1,0,2022-04-20 20:09:21+00:00
122,122,nflx heck stockmarket stocktrading nflx,1,0,2022-04-20 20:06:56+00:00
123,123,buy nflx make tesla touchscreen compatible device nflx tesla,0,0,2022-04-20 20:03:38+00:00
124,124,funny nflx bad earnings quarter stock price plummets amc nothing positive earnings,24,5,2022-04-20 20:03:33+00:00
125,125,typically put limit orders long term positions market dam wild think,0,0,2022-04-20 20:03:31+00:00
126,126,heads joseph today bought sbux sure years time nice profits yo,0,0,2022-04-20 20:02:56+00:00
127,127,backing truck nflx nflx,0,0,2022-04-20 20:02:15+00:00
128,128,nflx vsa fibonacci working together,2,0,2022-04-20 20:02:03+00:00
129,129,nflx hold beer moment q stock drops sentiment wow biggest drop long time get wo,1,0,2022-04-20 20:01:48+00:00
130,130,got pm asking nflx ever move back think guys tight hope upside,1,0,2022-04-20 19:59:09+00:00
131,131,fixing god awful list actual afc qb rankings nfltwitter nflx nfl mahomes allen watson burr,1,0,2022-04-20 19:57:15+00:00
132,132,long nflx,1,0,2022-04-20 19:57:02+00:00
133,133,nflx drops much tomorrow friday worthless trading options nflx netflix sarcasm,0,0,2022-04-20 19:55:13+00:00
134,134,apparently long nflx,1,0,2022-04-20 19:54:53+00:00
135,135,go nflx woot woot,0,0,2022-04-20 19:54:52+00:00
